start,end,duration (mins)
Canal St,Beach 60th St,101.00833333333334
Canal St,Beach 98th St,85.82666666666667
Canal St,Rockaway Park - Beach 116 St,83.975
Canal St,Beach 36th St,109.45666666666666
Canal St,Beach 25th St,112.02666666666667
Canal St,Parsons Blvd,86.07
Canal St,169th St,89.70833333333333
Canal St,103rd St - Corona Plaza,67.36166666666666
Canal St,63rd Dr - Rego Park,59.580000000000005
Canal St,Grant Ave,65.79833333333333
Canal St,79th St,61.126666666666665
Canal St,Atlantic Ave,60.075
Canal St,Christopher St - Sheridan Sq,15.205
Canal St,Ozone Park - Lefferts Blvd,80.75666666666666
Canal St,W 8th St - NY Aquarium,89.39
Canal St,Pelham Bay Park,95.81666666666666
Canal St,Westchester Sq - E Tremont Ave,86.91833333333334
Canal St,18th St,19.28666666666667
Canal St,Beach 67th St,100.25166666666668
Canal St,W 4th St - Washington Sq (Upper),12.551666666666668
Canal St,85th St - Forest Pky,62.26166666666666
Canal St,Woodhaven Blvd,65.38333333333334
Canal St,121st St,75.89666666666668
Canal St,Myrtle - Wyckoff Aves,40.64666666666667
Canal St,New Lots Ave,62.86
Canal St,Cleveland St,60.669999999999995
Canal St,Livonia Ave,60.305
Canal St,Junius St,60.665
Canal St,Canarsie - Rockaway Pkwy,65.515
Canal St,E 105th St,69.07
Canal St,Saratoga Ave,55.865
Canal St,Sutter Ave - Rutland Road,52.99166666666667
Canal St,Broadway Junction,52.2
Canal St,Alabama Ave,55.80833333333333
Canal St,Shepherd Ave,65.05666666666667
Canal St,Crescent St,59.245
Canal St,Cypress Hills,57.60666666666667
Canal St,75th St - Eldert Ln,59.785
Canal St,69th St,53.983333333333334
Canal St,74th St - Broadway,55.79
Canal St,Woodhaven Blvd - Queens Mall,61.365
Canal St,Seneca Ave,42.1
Canal St,52nd St,45.165
Canal St,46th St,43.84
Canal St,Northern Blvd,51.85666666666667
Canal St,82nd St - Jackson Hts,60.39333333333333
Canal St,90th St - Elmhurst Av,61.55166666666666
Canal St,Howard Beach - JFK Airport,84.60333333333332
Canal St,Aqueduct - North Conduit Av,82.77833333333334
Canal St,Briarwood - Van Wyck Blvd,80.235
Canal St,Forest Hills - 71st Av,67.24166666666666
Canal St,Sutphin Blvd,80.48
Canal St,Jamaica Ctr - Parsons / Archer,96.27666666666667
Canal St,225th St,111.91833333333334
Canal St,Elder Ave,83.62166666666667
Canal St,Longwood Ave,74.36166666666666
Canal St,Astoria Blvd,54.943333333333335
Canal St,Astoria - Ditmars Blvd,58.718333333333334
Canal St,Jackson Ave,72.10833333333333
Canal St,Prospect Ave,49.74333333333333
Canal St,Cypress Ave,66.85833333333333
Canal St,174th St,85.95333333333333
Canal St,Allerton Ave,101.45333333333333
Canal St,E 143rd St - St Mary's St,69.03833333333334
Canal St,Bedford Park Blvd - Lehman College,99.22666666666667
Canal St,Harlem - 148 St,69.69666666666667
Canal St,Mt Eden Ave,82.24833333333332
